namespace label|resource label|namespace|resource uri|parent uri|domain|range
dbo|fuel consumption|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fuelConsumption|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AutomobileEngine|http://www.w3.org/2001/XMLSchema#string
dbo|fuel system|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fuelSystem|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AutomobileEngine|
dbo|fuel type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fuelType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|fuel type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fuelTypeName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PowerStation|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|full competition|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fullCompetition|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|full score|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fullScore|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|function end date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/functionEndDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PersonFunction|http://www.w3.org/2001/XMLSchema#date
dbo|function end year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/functionEndYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PersonFunction|http://www.w3.org/2001/XMLSchema#gYear
dbo|function start date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/functionStartDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PersonFunction|http://www.w3.org/2001/XMLSchema#date
dbo|function start year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/functionStartYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PersonFunction|http://www.w3.org/2001/XMLSchema#gYear
dbo|funded by|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/fundedBy|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://dbpedia.org/ontology/Organisation
dbo|galician speakers date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/galicianSpeakersDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Language|http://www.w3.org/2001/XMLSchema#gYear
dbo|galician speakers percentage|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/galicianSpeakersPercentage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Language|http://www.w3.org/2001/XMLSchema#string
dbo|gallery item|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/galleryItem|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Document|http://dbpedia.org/ontology/File
dbo|game artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gameArtist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/VideoGame|http://dbpedia.org/ontology/Person
dbo|Game Engine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gameEngine|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/VideoGame|
dbo|Modus the game can be played in|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gameModus|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|games|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/games|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/OlympicResult|http://www.w3.org/2001/XMLSchema#string
dbo|garrison|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/garrison|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryUnit|http://dbpedia.org/ontology/PopulatedPlace
dbo|gas chambers|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gasChambers|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ConcentrationCamp|http://www.w3.org/2001/XMLSchema#string
dbo|Gaudí Award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gaudiAward|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Artist|http://dbpedia.org/ontology/Award
dbo|gross domestic product (GDP) per capita|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gdpPerCapita|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#float
dbo|Gemini Award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geminiAward|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Actor|http://dbpedia.org/ontology/Award
dbo|gender|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/gender|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|Gene Location|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geneLocation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Gene|http://dbpedia.org/ontology/GeneLocation
dbo|gene location end|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geneLocationEnd|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/GeneLocation|http://www.w3.org/2001/XMLSchema#integer
dbo|gene location start|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geneLocationStart|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/GeneLocation|http://www.w3.org/2001/XMLSchema#integer
dbo|gene reviews id|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geneReviewsId|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|http://www.w3.org/2001/XMLSchema#string
dbo|gene reviews name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geneReviewsName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Disease|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|general council|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/generalCouncil|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/TermOfOffice
dbo|general manager|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/generalManager|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SportsTeam|http://dbpedia.org/ontology/Person
dbo|generation units|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/generationUnits|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PowerStation|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|Genome DB|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/genomeDB|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/GeneLocation|http://www.w3.org/2001/XMLSchema#string
dbo|genre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/genre|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Genre
dbo|genus|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/genus|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Species|
dbo|geoloc department|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/geolocDepartment|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/PopulatedPlace
